Siruta,Judet,Populatie,Alimentara,Textila,Lemnului,ChimicaFarmaceutica,Metalurgica,ConstructiiMasini,CalculatoareElectronica,Mobila,Energetica
116590,ms,4097,105.2989992677569,0.0,1358.8674639980472,0.0,0.0,0.0,0.0,0.0,0.0
51056,cs,13560,222.52654867256638,0.0,21.837536873156342,0.12949852507374632,0.0,6644.028539823009,154.94823008849556,0.0,0.0
108400,mm,4186,372.6290014333493,0.0,19.47730530339226,89.59149546106067,0.0,0.0,0.0,96.07453416149069,0.0
10104,ar,2543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
149370,sv,3732,0.0,0.0,582.0664523043944,0.0,0.0,0.0,0.0,0.0,0.0
100219,is,8096,0.0,0.0,42.36363636363637,0.0,0.0,0.0,0.0,0.0,0.0
34690,bn,4537,51.08684152523694,0.3109984571302623,1257.8289618690765,0.0,0.0,0.0,0.0,0.0,1.9836896627727574
124803,nt,4124,0.0,10.170950533462658,34.05358874878758,0.0,0.0,0.0,0.0,0.0,0.0
83847,hr,2785,0.0,0.0,2.6642728904847397,0.0,0.0,0.0,0.0,0.0,0.0
67470,db,4149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1936,ab,7974,239.51630298470027,2356.000376222724,4484.425006270379,0.0,5206.031728116378,0.0,0.0,13.64534737898169,0.08778530223225482
59283,cj,1494,452.06827309236945,0.0,56.70615796519411,0.0,0.0,0.0,0.0,0.0,0.0
157585,tm,2285,0.0,0.0,0.0,184.28490153172868,0.0,0.0,0.0,0.0,17.106783369803065
75668,gl,2441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
133018,ph,4877,11.107648144351035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18331,ag,3064,0.0,71.27545691906005,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42913,br,2696,0.0,0.0,79.44362017804154,0.0,0.0,0.0,0.0,0.0,0.0
149414,sv,5546,177.8460151460512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1068.8115759105663
108455,mm,2495,3.013627254509018,0.0,2041.90501002004,0.0,0.0,0.0,0.0,0.0,0.0
75686,gl,2149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
116652,ms,5970,42.02579564489112,0.0,9.949748743718592,0.0,0.0,189.8107202680067,0.0,0.0,0.0
51118,cs,13361,647.5875308734376,15.529226854277374,1447.3231045580421,0.0,0.0,0.0,0.0,0.0,0.0
100273,is,3650,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
124849,nt,4150,1005.5621686746988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
141232,sj,2163,0.0,0.0,4.458159963014332,0.0,0.0,0.0,0.0,0.0,0.0
108473,mm,10261,2.691940356690381,0.0,71.13536692330182,0.0,0.0,0.0,0.0,0.0,0.0
100282,is,1831,0.0,0.0,257.0824685963954,0.0,0.0,0.0,0.0,0.0,0.0
165817,vs,3269,20564.07096971551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75711,gl,4363,0.0,41.919779967911985,6.111620444648178,0.0,0.0,29.654824661929865,0.0,0.0,0.0
59327,cj,4176,220.17983716475095,0.0,6878.591235632184,0.0,0.0,0.0,0.0,7.292145593869732,0.0
92097,hd,793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67522,db,4356,0.0,58.619375573921026,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26564,bh,222850,2310.75108368858,2383.2975140228855,421.02506618801885,224.88641687233564,241.47863136638995,1109.7897599282028,1842.7095535113306,1511.3419789095803,1645.430841373121
174021,vl,3988,79.77106318956871,0.0,145.2650451354062,69.6426780341023,0.0,0.0,0.0,0.0,0.0
108491,mm,2878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34770,bn,2367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10195,ar,3396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
124885,nt,4282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100308,is,1513,97.79841374752148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26582,bh,10814,213.94664324024413,365.0684298132051,105.10939522840762,0.0,0.0,0.0,0.0,31.52820417976697,373.64934344368413
42968,br,2630,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100317,is,2108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
133090,ph,4474,0.0,0.0,37.628520339740724,0.0,0.0,0.0,0.0,0.0,0.0
83936,hr,2678,0.0,0.0,5390.352875280059,0.0,0.0,0.0,0.0,0.0,0.0
100326,is,2496,9.119791666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18411,ag,2769,59.15095702419646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100335,is,3439,22717.81971503344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
157683,tm,2476,752.1466074313408,3.7924071082390953,232.6502423263328,0.0,0.0,0.0,340.2560581583199,0.0,0.0
116723,ms,1738,226.1530494821634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75766,gl,9812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100344,is,1559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83963,hr,2125,0.0,0.0,416.57176470588234,0.0,0.0,0.0,0.0,0.0,0.0
149502,sv,2075,0.0,0.0,1004.4563855421686,0.0,0.0,0.0,0.0,0.0,0.0
10239,ar,1226,0.0,0.0,17.531810766721044,0.0,0.0,0.0,0.0,0.0,0.0
100353,is,6467,6358.506881088604,3507.1847842894695,187.198546466677,0.0,0.0,0.0,0.0,73.29534560074222,29842.54321942168
141312,sj,2427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51207,cs,12695,476.82394643560457,3083.7582512800313,7.761480897991335,0.0,0.0,13.246396218983852,16.695628200078772,0.0,16.595903899172903
174085,vl,2616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
108552,mm,3217,0.0,0.0,5.548647808517252,0.0,0.0,0.0,0.0,0.0,0.0
165899,vs,3837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67595,db,7312,2.712253829321663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43019,br,3088,128.5738341968912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100362,is,2026,0.5113524185587365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
124938,nt,6040,838.5705298013245,596.3283112582782,1013.1908940397351,0.0,0.0,0.0,0.0,0.0,0.0
83981,hr,5028,304.8385043754972,0.0,1313.357199681782,0.0,0.0,0.0,0.0,0.0,0.0
92177,hd,1680,45.007738095238096,0.0,601.8089285714286,0.0,0.0,0.0,0.0,0.0,0.0
59416,cj,2405,1121.0278586278587,0.0,1178.316424116424,0.0,0.0,0.0,0.0,0.0,36.09022869022869
26653,bh,5726,22784.017114914426,1801.4149493538246,403.70817324484807,0.0,0.0,21.84718826405868,0.0,45.781872162067764,0.0
149539,sv,5261,85.53297852119368,0.0,3434.0019007793194,0.0,0.0,0.0,0.0,0.0,0.0
34850,bn,2651,55.79856657864956,0.0,104.50471520181064,0.0,0.0,0.0,0.0,0.0,0.0
59434,cj,1572,0.0,0.0,719.571882951654,0.0,0.0,0.0,0.0,0.0,0.0
75819,gl,2551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
157736,tm,1731,0.0,0.0,16312.67417677643,0.0,0.0,0.0,0.0,0.0,0.0
18475,ag,2504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51243,cs,2433,0.0,0.0,4303.478421701603,0.0,0.0,0.0,0.0,0.0,0.0
133161,ph,10541,39504.07010720045,684.13053789963,1862.2028270562564,7191.327293425671,204.96897827530594,763.3169528507732,0.0,0.0,0.0
10293,ar,3407,381.0381567361315,38.76929850308189,1394.203991781626,0.0,0.0,0.0,0.0,175.0595832110361,0.0
108598,mm,4962,0.0,0.0,120.60076582023378,0.0,0.0,0.0,0.0,0.0,0.0
116796,ms,4971,1606.576141621404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43073,br,3735,0.0,44.37724230254351,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67648,db,5395,0.0,941.2945319740501,0.0,0.0,0.0,0.0,0.0,0.0,0.0
141376,sj,3809,129.59674455237595,33.210816487266996,153.7490154896298,0.0,0.0,0.0,0.0,1632.1092150170648,0.0
108614,mm,2044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26699,bh,11293,839.5887718055433,13352.566545647747,54.085982467014965,0.0,9.89595324537324,0.0,0.0,54.6468608872753,332.09350925351987
174156,vl,3123,1731.7604867114953,0.0,329.36087095741277,377.1261607428754,0.0,0.0,0.0,235.83157220621197,0.0
2130,ab,2126,0.0,0.0,1056.3809971777987,0.0,0.0,0.0,0.0,0.0,0.0
149584,sv,1892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34903,bn,3674,288.3015786608601,188.69978225367447,47.989657049537286,0.0,0.0,0.0,0.0,0.0,0.0
157781,tm,2709,0.0,0.0,0.8870431893687708,0.0,0.0,0.0,0.0,0.0,0.0
75864,gl,3048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
108632,mm,4610,214.6288503253796,298.563557483731,301.48937093275487,0.0,0.0,0.0,0.0,0.0,0.0
125016,nt,8724,0.0,338.76043099495644,3212.7564190738194,0.0,0.0,907.1127922971115,0.0,0.0,0.0
165979,vs,5578,0.0,337.53585514521336,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67675,db,3238,29.457381099444103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
133214,ph,8329,2618.348181054148,74.6386120782807,661.666586625045,0.0,0.0,0.0,6233.158842598151,0.0,0.0
18527,ag,6048,2266.099537037037,0.0,1920.7405753968253,0.0,0.0,162.55340608465607,0.0,970.8973214285714,0.0
51305,cs,1748,1248.0446224256293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10346,ar,1160,0.0,0.0,91.8896551724138,0.0,0.0,0.0,0.0,0.0,0.0
59498,cj,1384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43117,br,1417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26742,bh,3721,62.02579951625907,1241.7444235420585,14.902983069067455,0.0,0.0,0.0,0.0,0.0,332.9231389411448
84086,hr,4441,0.0,5.508894393154695,16547.180589957217,0.0,0.0,0.0,0.0,0.0,0.0
18554,ag,2227,0.0,0.0,1169.4144589133364,0.0,0.0,0.0,0.0,0.0,0.0
108669,mm,3199,402.8533916849015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
116867,ms,2615,665.729636711281,0.0,104.78087954110899,543.7284894837476,0.0,0.0,0.0,0.0,0.0
51332,cs,2573,0.0,0.0,769.6117372716673,0.0,0.0,0.0,0.0,0.0,0.0
125061,nt,6143,0.0,5.989418850724402,20.96451245319876,0.0,0.0,0.0,0.0,11.753866189158392,0.0
10373,ar,2740,0.0,0.0,153.53321167883212,0.0,0.0,0.0,0.0,0.0,0.0
141447,sj,2736,160.68347953216374,0.0,3162.0888157894738,22131.965277777777,0.0,0.0,146.01937134502924,0.0,0.0
84102,hr,2779,0.0,66.0269881252249,534.5966174883051,0.0,0.0,0.0,0.0,1841.5746671464556,0.0
157834,tm,7518,1827.888401170524,2385.7051077414208,946.9741952646981,531.8967810587923,0.0,25.592976855546688,0.0,33.15416334131418,0.6650704974727321
174218,vl,1576,73.34771573604061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75917,gl,2402,1.6373855120732723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18581,ag,1626,659.2029520295202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
149655,sv,3176,0.0,0.0,1050.633186397985,0.0,0.0,0.0,0.0,0.0,0.0
67737,db,6810,302.868281938326,0.0,13.82848751835536,0.0,0.0,282.6826725403818,0.0,0.0,0.0
108696,mm,5622,50.5908929206688,0.0,62.85467805051583,0.0,0.0,0.0,0.0,94.29580220562077,0.0
133278,ph,2041,428.36060754532093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100521,gr,69105,309.4422400694595,1511.384357137689,239.92321829100644,177.12818175240577,75.40324144417914,1080.7298169452283,101.49021054916432,276.5980030388539,1055.084784024311
34985,bn,5883,2738.479687234404,0.0,451.7348291687914,0.0,0.0,0.0,0.0,380.75335713071564,0.0
108712,mm,5929,179.69286557598247,473.30780907404284,15030.55894754596,0.0,1.0963062911114858,0.0,0.0,0.0,0.0
125098,nt,2557,4.743449354712554,0.0,308.0809542432538,0.0,0.0,0.0,0.0,0.0,0.0
166057,vs,3505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43180,br,3167,302.4313230186296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,483.40953583833283
174254,vl,1566,345.9584929757344,0.0,6631.247765006386,0.0,0.0,725.9661558109834,0.0,0.0,0.0
75953,gl,7747,202.16754872854008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
125105,nt,1916,0.0,0.0,0.0,196.89248434237996,0.0,0.0,0.0,0.0,0.0
149682,sv,2294,0.0,0.0,1045.7537053182214,0.0,0.0,0.0,0.0,0.0,0.0
10417,ar,1317,0.0,0.0,1395.549734244495,0.0,0.0,0.0,0.0,0.0,0.0
26804,bh,11477,968.9388341901193,2639.861113531411,412.67169120850394,0.0,0.0,163.72719351746971,0.0,88.4719003223839,0.0
84148,hr,1482,1364.2928475033739,0.0,908.5202429149798,0.0,0.0,0.0,0.0,0.0,0.0
51387,cs,1258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
125114,nt,2060,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67773,db,3011,420.9229491863168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59586,cj,2273,174.12934447866257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
125123,nt,1537,250.64281067013664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100549,gr,2379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
157898,tm,2923,0.0,0.0,670.0177899418405,0.0,0.0,0.0,0.0,8.95244611700308,0.0
116938,ms,3641,11.84235100247185,0.0,0.0,0.0,0.0,0.0,0.0,117.70420214226861,0.0
125132,nt,1557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84175,hr,6514,70.87227509978509,0.0,272.9074301504452,32.49877187595947,0.0,0.0,0.0,0.0,0.0
133330,ph,7894,18.71231314922726,0.0,0.0,0.0,75.37598175829744,5618.064606029896,0.0,0.0,0.0
174290,vl,2326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
125141,nt,1540,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10453,ar,2280,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26840,bh,7434,39844.585956416464,2645.6680118375034,654.39332795265,0.0,37.59712133440947,272.70446596717784,0.0,0.0,0.0
141535,sj,2601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
125150,nt,2487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100576,if,22133,14231.618443048841,395.3258482808476,2252.271992048073,0.03546740161749424,130.51380291871865,0.0,0.0,0.0,4.555776442416302
157923,tm,1679,87.18344252531269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76004,gl,2242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.215878679750226,0.0
43242,br,1838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18670,ag,5075,0.0,43.69339901477832,0.0,0.0,110.84866995073892,8683.812413793103,0.0,0.0,0.0
35054,bn,6120,97.02745098039216,0.0,2996.924836601307,0.0,0.0,0.0,0.0,0.0,0.0
125169,nt,1859,0.1043571812802582,0.0,5.044647660032275,0.0,0.0,0.0,0.0,337.80527165142547,0.0
116983,ms,2910,483.959793814433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51449,cs,2772,0.0,253.82611832611832,19.21284271284271,0.0,0.0,0.0,0.0,0.0,0.0
67835,db,5151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
108794,mm,2292,6.615183246073299,0.0,82.25610820244329,10.450698080279231,0.0,0.0,0.0,231.37434554973822,0.0
125178,nt,2638,0.0,229.07695223654284,0.0,0.0,0.0,0.0,0.0,0.0,0.0
149753,sv,6019,309.2438943346071,0.0,849.1309187572687,0.0,0.0,0.0,0.0,0.0,0.0
166137,vs,2379,167.94409415720892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26877,bh,18252,14.491179048871357,5770.73537146614,2.237234275695814,1.2566841989918913,0.0,114.32084155161078,0.0,357.7279202279202,0.0
100610,cl,28334,1013.5781040446108,594.133196865956,81.6736076798193,169.92436648549446,2205.5178584033315,3679.998058869203,0.0,0.8612620879508718,119.02685819157196
2309,ab,1287,0.0,0.0,2048.5143745143746,0.0,0.0,0.0,0.0,0.0,0.0
59657,cj,1668,166.1127098321343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76040,gl,6749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84237,hr,2217,21.618403247631935,295.8159675236806,1304.0297699594046,0.0,0.0,0.0,0.0,0.0,0.0
141580,sj,2432,1470.0518092105262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43279,br,2228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
133394,ph,3266,267.30496019595836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10514,ar,2721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35090,bn,6644,0.0,0.0,1557.1046056592413,0.0,0.0,0.0,375.9044250451535,0.0,0.0
157969,tm,1018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
149780,sv,2797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100638,cl,4211,4.702683448112087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10532,ar,2897,143.39558163617536,0.0,141.29927511218503,0.0,0.0,0.0,0.0,0.0,0.0
166182,vs,2078,0.0,0.0,59.838306063522616,0.0,0.0,0.0,0.0,0.0,0.0
26920,bh,2131,156.81980290943218,0.0,187.63022055373065,0.0,0.0,0.0,0.0,0.0,0.0
84264,hr,4106,901.2990745250852,0.0,4483.28105211885,0.0,0.0,0.0,0.0,0.0,0.0
51500,cs,3940,23242.653553299493,0.0,92.80837563451777,0.0,0.0,0.0,0.0,0.0,0.0
59693,cj,4699,1.8144286018301767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43313,br,3415,0.0,30.545827232796487,15.147291361639825,0.0,0.0,0.0,0.0,0.0,0.0
117042,ms,3391,0.0,0.0,682.6272485992332,0.0,0.0,0.0,0.0,0.0,0.0
18741,ag,4773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
133429,ph,1999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
158010,tm,4593,10.275419116046157,3036.4983670803394,54.665360330938384,104.16655780535598,0.0,0.0,0.0,0.0,4.2688874374047465
43331,br,11089,10055.450446388313,28.063847055640725,3.7514654161781946,0.0,0.0,0.0,0.0,14.392190459013436,0.0
67906,db,5513,91.2566660620352,0.0,0.0,33.62760747324506,0.0,0.0,0.0,362.70233992381645,3.787411572646472
100683,il,17501,8138.6719044626025,16583.78675504257,1.0450831381063939,0.0,0.0,340.904405462545,563.308839494886,72.54391177646991,1453.2984400891378
108874,mm,3487,55.180097505018644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
149833,sv,5381,0.0,40.062256086229326,37.110388403642446,0.0,0.0,0.0,0.0,0.0,0.0
2381,ab,1722,0.0,0.0,51.87108013937282,0.0,0.0,0.0,0.0,0.0,0.0
76111,gl,2758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35152,bn,3475,0.0,0.06762589928057554,1.669064748201439,0.0,0.0,0.0,0.0,0.0,0.0
149851,sv,2307,0.0,0.0,6021.504117902037,0.0,0.0,0.0,0.0,0.0,0.0
166235,vs,3375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18778,ag,5024,0.0,0.0,17.81767515923567,0.0,0.0,0.0,0.0,4.139729299363057,0.0
51546,cs,1391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
108892,mm,5141,53.588795954094536,0.0,3009.9727679439798,0.0,0.0,0.0,0.0,0.0,40.68527523828049
26975,bh,19401,2578.49358280501,788.243492603474,5501.1085511056135,0.0,0.0,2352.426679037163,0.0,10235.825730632441,822.292149889181
100709,il,781,0.0,0.0,0.0,0.0,0.0,295.77464788732397,0.0,0.0,0.0
67942,db,2303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76139,gl,2269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
158065,tm,5515,339.4108794197643,67.66582048957389,80.68594741613781,0.0,0.0,0.0,0.0,0.0,0.0
59764,cj,2235,2017.4411633109619,0.0,0.0,0.0,0.0,30.580313199105145,0.0,0.0,0.0
51573,cs,3023,135.65564009262323,0.0,8392.14985114125,0.0,0.0,0.0,0.0,0.0,0.0
108918,mm,1648,2981.794902912621,0.0,0.0,0.0,0.0,0.0,0.0,1014.5989077669902,0.0
117113,ms,3743,43.034731498797754,0.0,3316.2479294683408,0.0,0.0,0.0,0.0,0.0,0.0
84344,hr,5903,0.0,160.86803320345587,2307.551245129595,0.0,0.0,0.0,0.0,0.0,0.0
76157,gl,7624,19.624213011542498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27007,bh,2429,1154.1889666529437,26.25319061342116,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100736,il,4681,52.416791283913696,28.869685964537492,0.0,0.0,0.0,0.0,0.0,25.10895107882931,0.0
133508,ph,5147,1010.7804546337672,129.28735185544977,221.6609675539149,0.0,0.0,0.0,0.0,0.0,0.0
76175,gl,5851,0.0,51.72876431379252,0.0,0.0,0.0,0.0,0.0,0.0,0.0
108945,mm,3178,0.0,0.0,276.4550031466331,0.0,0.0,0.0,0.0,0.0,0.0
43411,br,7132,29.911805945036456,0.0,0.809730790802019,0.0,0.0,0.0,0.0,0.0,0.0
100754,il,2474,57.06750202101859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
92569,cl,77735,3440.3777449025533,1334.5298771467164,3354.3369010098413,0.0,3620.080530005789,3.6601916768508396,1.6654274136489355,32.33086769151605,12.509808966360069
141722,sj,3783,738.7903780068729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10649,ar,1206,0.0,0.0,32.8698175787728,0.0,0.0,0.0,0.0,2.041459369817579,0.0
84380,hr,1069,68.23199251637044,84.911131898971,0.0,0.0,0.0,0.0,0.0,0.0,0.0
158109,tm,5051,3450.24905959216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
108963,mm,9605,1461.4401874023945,468.66361270171785,2766.562831858407,0.0,0.0,0.0,0.0,6.7062988027069235,0.0
125347,ot,84593,836.8863735770099,1593.5212488030925,108.13733996902818,189.64883619211992,40381.60704786448,1038.8721525421724,0.0,89.9528802619602,2.22294988947076
174496,vl,804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68002,db,5219,0.0,34.46828894424219,0.0,0.0,0.0,0.0,0.0,5.270549913776586,0.0
174502,vl,1943,12.352032938754503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
149931,sv,3007,1079.0907881609578,0.0,2713.438643165946,0.0,0.0,0.0,0.0,2.2470901230462257,0.0
166315,vs,2230,0.0,9.537668161434977,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18858,ag,4580,0.0,87.58165938864629,2049.447161572052,0.0,0.0,0.0,0.0,0.0,0.0
92587,cl,10594,5.898810647536341,4.431753822918633,19.570322824240137,0.0,0.0,0.0,0.0,16.657164432697755,0.0
51626,cs,1155,0.0,5.194805194805195,0.0,0.0,0.0,0.0,0.0,889.1688311688312,0.0
100781,gr,6144,1058.4954427083333,17.949055989583332,0.0,0.0,0.0,0.0,0.0,3.6697591145833335,90.01025390625
174511,vl,1416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59826,cj,1821,1315.6644700713894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
117177,ms,5735,59.20575414123801,48.2153443766347,464.6496948561465,0.0,0.0,0.0,0.0,456.0959023539669,0.0
133562,ph,2903,4879.062349293834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
158136,tm,1064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
174520,vl,944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27070,bh,3110,0.0,0.0,4605.534726688103,0.0,0.0,5.936334405144694,0.0,0.0,0.0
84415,hr,3784,54.100422832980975,0.08535940803382663,650.5850951374207,0.0,0.0,0.0,0.0,13.515591966173362,0.0
125374,ot,2433,2541.2412659268393,417.4669132757912,99.6761200164406,4307.163995067817,1553.1085080147966,0.0,0.0,0.0,0.0
35269,bn,3715,162.9493943472409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43466,br,3227,2486.502943910753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
109005,mm,3693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10701,ar,1490,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51662,cs,298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68048,db,5249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
149968,sv,7113,0.0,0.0,32.73260227752004,0.0,0.0,0.0,0.0,0.0,0.0
141786,sj,1811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76255,gl,5221,99.49703122007278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100834,if,7916,29906.06392117231,11019.784108135422,46.32175341081354,3.370389085396665,0.0,2714.341081354219,47.0266548762001,0.0,772.2809499747348
43493,br,2893,7.612858624265469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
158181,tm,3132,1929.1280332056194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59880,cj,2737,73.49397150164414,0.0,0.0,0.0,0.0,12.952137376689807,0.0,0.0,0.0
125418,ot,21186,1022.2181157368074,173.069432644199,181.746341923912,53.17983574058341,328.7084395355423,4854.456622297744,0.0,70.24388747285944,-25.96053997923157
84460,hr,2509,0.0,0.0,207.55520127540854,0.0,0.0,0.0,0.0,0.0,0.0
133615,ph,2267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35312,bn,1954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
109041,mm,4015,565.1262764632628,0.0,478.2689912826899,0.0,0.0,0.0,0.0,0.0,0.0
51699,cs,2034,0.0,0.0,24135.441986234022,0.0,0.0,229321.93854473942,0.0,0.0,0.0
92658,il,53117,21920.748197375604,88.0677560856223,89.915940282772,1310.6228326147937,0.0,1.4542425212267258,19.739047762486585,328.28892821507236,0.0
100852,il,2399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
